MANDT,AGR_NAME,COUNTER,PROFILE,VARIANT,GENERATED,PSTATE
210,SAP_QM_QMANAG_PP,1,T_P0920124,,X,
210,SAP_QM_QN_NOTIFVIAWEB_EXT,1,T_P0920725,,X,
210,SAP_QM_QN_NOTIFVIAWEB_INT,1,T_P0920724,,X,
210,SAP_QM_QN_NOTIF_BASIC,1,T_P0920112,,X,
210,SAP_QM_QN_NOTIF_COSTS,1,T_P0920114,,X,
210,SAP_QM_QN_NOTIF_DISPLAY,1,T_P0920115,,X,
210,SAP_QM_QN_NOTIF_MAINT,1,T_P0920138,,X,
210,SAP_QM_QN_TASK_MAINT,1,T_P0920139,,X,
210,SAP_QM_QN_TASK_PROCESSOR,1,T_P0920131,,X,
210,SAP_RCF_BUSINESS_ADMINISTRATOR,1,T_KF740001,,X,A
210,SAP_RCF_CONTENT_SERVER,1,T_KR850006,,X,A
210,SAP_RCF_DATA_TYPIST,1,T_KF740002,,X,
210,SAP_RCF_DECISION_MAKER,1,T_KR850012,,X,
210,SAP_RCF_EXTERNAL_CANDIDATE,1,T_KR850007,,X,
210,SAP_RCF_INTERNAL_CANDIDATE,1,T_KR850002,,X,
210,SAP_RCF_MANAGER,1,T_KR850003,,X,
210,SAP_RCF_MANAGER_ASSISTANT,1,T_KR850010,,X,
210,SAP_RCF_RECRUITER,1,T_KR850008,,X,A
210,SAP_RCF_REQUISITION_REQUESTER,1,T_KR850011,,X,
210,SAP_RCF_RESTRICTED_RECRUITER,1,T_P1890002,,X,A
210,SAP_RCF_REST_SUCCESSIONPLANNER,1,T_KR850017,,X,A
210,SAP_RCF_SUCCESSION_PLANNER,1,T_KR850016,,X,A
210,SAP_RCF_TALENT_CONSULTANT,1,T_KR850005,,X,A
210,SAP_RCF_TALENT_DEV_SPECIALIST,1,T_PS470002,,X,A
210,SAP_RCF_UNREGISTERED_CANDIDATE,1,T_KR850009,,X,
210,SAP_RE_APPL,1,T_RE_APPL_,,X,A
210,SAP_RE_APPL,2,T_RE_APPL_1,,X,A
210,SAP_RE_APPL,3,T_RE_APPL_10,,X,A
210,SAP_RE_APPL,4,T_RE_APPL_11,,X,A
210,SAP_RE_APPL,5,T_RE_APPL_12,,X,A
210,SAP_RE_APPL,6,T_RE_APPL_2,,X,A
210,SAP_RE_APPL,7,T_RE_APPL_3,,X,A
210,SAP_RE_APPL,8,T_RE_APPL_4,,X,A
210,SAP_RE_APPL,9,T_RE_APPL_5,,X,A
210,SAP_RE_APPL,10,T_RE_APPL_6,,X,A
210,SAP_RE_APPL,11,T_RE_APPL_7,,X,A
210,SAP_RE_APPL,12,T_RE_APPL_8,,X,A
210,SAP_RE_APPL,13,T_RE_APPL_9,,X,A
210,SAP_RE_CONTROLLER_AND_PLANER,1,T_P0920750,,X,
210,SAP_RE_CONTROLLING_ANALYST,1,T_P0920752,,X,
210,SAP_RE_COUNTRY_IT,1,T_XN500007,,X,A
210,SAP_RE_LESSEE_CONTRACT_SUPPORT,1,T_P0920747,,X,
210,SAP_RE_LESSOR_CONTRACT_SUPPORT,1,T_P0920746,,X,
210,SAP_RE_MASTER_DATA_ANALYST,1,T_P0920751,,X,
210,SAP_RE_MASTER_DATA_SUPPORT,1,T_P0920745,,X,
210,SAP_RE_RENTAL_ACC_SUPPORT,1,T_P0920748,,X,
210,SAP_RE_RENT_LEVEL_EXPERT,1,T_P0920749,,X,
210,SAP_RE_SC_SUPPORT,1,T_P0920743,,X,
210,SAP_RFC_CORR_REQ,1,T_B0960143,,X,A
210,SAP_RRR_ADM,1,T_56184216,,X,A
210,SAP_RRR_PROJ,1,T_56184217,,X,A
210,SAP_RRR_USER,1,T_56184218,,X,A
210,SAP_SDCCN_ALL,1,T_C3040021,,X,
210,SAP_SDCCN_DIS,1,T_C3040022,,X,
210,SAP_SDCCN_EXE,1,T_C3040023,,X,
210,SAP_SD_FT_ADMINISTRATION,1,T_P0920258,,X,A
210,SAP_SD_FT_EXECUTION,1,T_PC220075,,X,A
210,SAP_SD_FT_INCOMPLETENESS,1,T_P0920263,,X,A
210,SAP_SD_FT_MONITORING,1,T_PC220064,,X,A
210,SAP_SD_FT_PROF_INFORMATION,1,T_P0920648,,X,A
210,SAP_SD_FT_WEB_DATA_SERVICE,1,T_P0920649,,X,A
210,SAP_SEM_BIC_ANALYST,1,T_SM570007,,X,A
210,SAP_SEM_BIC_CUSTOMIZING,1,T_SM570008,,X,
210,SAP_SEM_BPS_PLANNING,1,T_SM570002,,X,
210,SAP_SEM_CPM_BSC_REPORTING,1,T_SM570005,,X,
210,SAP_SEM_CPM_CUSTOMIZING,1,T_SM570006,,X,
210,SAP_SEM_CPM_MC_REPORTING,1,T_SM570004,,X,
210,SAP_SEM_PLMA_CC,1,T_S3210032,,X,A
210,SAP_SEM_SRM,1,T_S3210029,,X,A
210,SAP_SLD_ADMINISTRATOR,1,T_B0960159,,X,A
210,SAP_SLD_CONFIGURATOR,1,T_YD160027,,X,A
210,SAP_SLD_DEVELOPER,1,T_B0960156,,X,A
210,SAP_SLD_GUEST,1,T_B0960155,,X,A
210,SAP_SLD_ORGANIZER,1,T_B0960158,,X,A
210,SAP_SMAP_ADMIN,1,T_SMAPADMI,,X,A
210,SAP_SV_FDB_NOTIF_BC_ADMIN,1,T_AA600008,,X,A
210,SAP_SV_FDB_SUPPORT_LINE_ADMIN,1,T_PB200030,,X,A
210,SAP_SV_FDB_SUPPORT_LINE_LEVEL1,1,T_P0920337,,X,A
210,SAP_SV_FDB_SUPPORT_LINE_LEVEL2,1,T_P0920341,,X,A
210,SAP_SWFMOD_ADMIN,1,T_BE111659,,X,A
210,SAP_SWFMOD_USER,1,T_BE111685,,X,A
210,SAP_S_CSMREG,1,T_YA670120,,X,
210,SAP_TEST_JK_EINZEL1,1,T_BE110235,,X,
210,SAP_TRANSLATOR,1,T_TRANSLAT,,X,A
210,SAP_TRANSLCOORD,1,T_TRANCOOR,,X,A
210,SAP_TRANSLSUPERCOORD,1,T_TRASUPCO,,X,
210,SAP_TRANSL_ST62,1,T_TRANST62,,X,A
210,SAP_TREX_ADM,1,T_BE113221,,X,
210,SAP_TRM_ADMINISTRATOR,1,T_AN390016,,X,A
210,SAP_TRM_DEALER,1,T_AN390014,,X,A
210,SAP_TRM_LIMIT_MANAGER,1,T_AN390015,,X,A
210,SAP_TRM_RISK_CONTROLLER,1,T_AN390018,,X,A
210,SAP_TRM_TM_BACKOFFICE_PROCES,1,T_AN390020,,X,A
210,SAP_TRM_TM_FUND_MANAGER,1,T_AN390019,,X,A
210,SAP_TRM_TM_STAFF_ACCOUNTANT,1,T_AN390021,,X,A
210,SAP_TRM_TREASURY_MANAGER,1,T_AN390025,,X,A
210,SAP_TST_XI_ADMINISTRATOR,1,T_B1700014,,X,A
210,SAP_TST_XI_CONFIGURATOR,1,T_B1700013,,X,A
210,SAP_TST_XI_CONTENT_ORGANIZER,1,T_B1700015,,X,A
210,SAP_TST_XI_DEVELOPER,1,T_B1700016,,X,A
210,SAP_TST_XI_DISPLAY_USER,1,T_B1700017,,X,A
210,SAP_TST_XI_MONITOR,1,T_B1700018,,X,A
210,SAP_TWB_ADMINISTRATOR,1,S_TWB_RALL,,X,A
210,SAP_TWB_COORDINATOR,1,T_BE110018,,X,A
210,SAP_TWB_TESTER,1,T_BE110017,,X,A
210,SAP_WPS_USER,1,T_QN360118,,X,A
210,SAP_XI_ADMINISTRATOR_ABAP,1,T_BI560002,,X,A
210,SAP_XI_ADMINISTRATOR_J2EE,1,T_YB250049,,X,A
210,SAP_XI_APPL_SERV_USER,1,T_YB250030,,X,A
210,SAP_XI_BPE_ADMINISTRATOR_ABAP,1,T_Y2670002,,X,A
210,SAP_XI_BPE_CONFIGURATOR_ABAP,1,T_Y1620038,,X,A
210,SAP_XI_BPE_MONITOR_ABAP,1,T_Y1620039,,X,A
210,SAP_XI_CMS_SERV_USER,1,T_YA670021,,X,
210,SAP_XI_CONFIGURATOR_ABAP,1,T_BI560001,,X,A
210,SAP_XI_CONFIGURATOR_J2EE,1,T_YB250046,,X,A
210,SAP_XI_CONTENT_ORGANIZER_ABAP,1,T_YB250055,,X,A
210,SAP_XI_CONTENT_ORGANIZER_J2EE,1,T_YB250047,,X,A
210,SAP_XI_DEMOAPP,1,T_YD160050,,X,A
210,SAP_XI_DEVELOPER_ABAP,1,T_YB250045,,X,
210,SAP_XI_DEVELOPER_J2EE,1,T_YB250041,,X,A
210,SAP_XI_DISPLAY_USER_ABAP,1,T_BI560004,,X,A
210,SAP_XI_DISPLAY_USER_J2EE,1,T_YB250050,,X,A
210,SAP_XI_ID_SERV_USER,1,T_YB250028,,X,A
210,SAP_XI_IR_SERV_USER,1,T_Y1620037,,X,A
210,SAP_XI_IS_SERV_USER,1,T_Y1620035,,X,A
210,SAP_XI_MONITOR_ABAP,1,T_BI560003,,X,A
210,SAP_XI_MONITOR_J2EE,1,T_YB250048,,X,A
210,SAP_XI_RWB_SERV_USER,1,T_Y1620046,,X,A
210,SAP_XI_SUPPORT_ABAP,1,T_YA670153,,X,A
210,SAP_XI_SUPPORT_J2EE,1,T_YA670154,,X,A
210,XS_ECC_BC_BATCH_ADM,1,T-AD811457,,X,A
210,XS_ECC_BC_DATABASE_ADM,1,T-AD811458,,X,A
210,XS_ECC_BC_SECURITY_INFOSYS_DIS,1,T-AD811461,,X,A
210,XS_ECC_BC_SEC_AUDIT_LOG_ADM,1,T-AD811464,,X,A
210,XS_ECC_BC_SEC_LICENSE_MSMT_ADM,1,T-AD811465,,X,A
210,XS_ECC_BC_SEC_SUPPORT_ADM,1,T-AD811524,,X,A
210,XS_ECC_BC_SEC_SUPPORT_USER_ADM,1,T-AD811525,,X,A
210,XS_ECC_BC_SPOOL_ADM,1,T-AD811469,,X,A
210,XS_ECC_BC_SPOOL_DIS,1,T-AD811470,,X,A
210,XS_ECC_BC_STMS_DIS,1,T-AD811471,,X,A
210,XS_ECC_BC_SYSTEM_ADM,1,T-AD811462,,X,A
210,XS_ECC_BC_SYSTEM_AUDIT_DIS,1,T-AD811463,,X,A
210,XS_ECC_BC_TRANSPORT_ADM,1,T-AD811473,,X,A
210,XS_ECC_BC_TRANSPORT_QA,1,T-AD811475,,X,A
210,XS_ECC_FI_SENS_TRNZ_DATA_DIS,1,T-AD811477,,X,A
210,XS_ECC_FI_SUPPORT_TRNZ_ADM,1,T-AD811507,,X,A
210,XS_ECC_FI_SUPPORT_TRNZ_ADM,2,T-AD8115071,,X,A
210,XS_ECC_FI_SUPPORT_TRNZ_ADM,3,T-AD8115072,,X,A
210,XS_ECC_GRC_ACCESS_CONTROLS_ADM,1,T-AD811526,,X,A
210,XS_ECC_HR_SENS_TRNZ_DATA_DIS,1,T-AD811479,,X,A
210,XS_ECC_HR_SUPPORT_TRNZ_ADM,1,T-AD811506,,X,A
210,XS_ECC_HR_SUPPORT_TRNZ_ADM,2,T-AD8115061,,X,A
210,XS_ECC_MM_SUPPORT_TRNZ_ADM,1,T-AD811480,,X,A
210,XS_ECC_MM_SUPPORT_TRNZ_ADM,2,T-AD8114801,,X,A
210,XS_ECC_MM_SUPPORT_TRNZ_ADM,3,T-AD8114802,,X,A
210,XS_ECC_MM_SUPPORT_TRNZ_ADM,4,T-AD8114803,,X,A
210,XS_ECC_OPENTEXT_ARCH_SRVR_CONN,1,T-AD560074,,X,A
210,XS_ECC_OPENTEXT_SUPPORT_ADM,1,T-AD811527,,X,A
210,XS_ECC_PM_SUPPORT_TRNZ_ADM,1,T-AD811505,,X,A
210,XS_ECC_PM_SUPPORT_TRNZ_ADM,2,T-AD8115051,,X,A
210,XS_ECC_PM_SUPPORT_TRNZ_ADM,3,T-AD8115052,,X,A
210,XS_ECC_SM_SOLUTION_MANAGER,1,T-AD813240,,X,A
210,XS_ECC_XX_ABAP_DEBUG_DIS,1,T-AD811481,,X,A
210,XS_ECC_XX_ABAP_DEVELOPER_DIS,1,T-AD811483,,X,A
210,XS_ECC_XX_ALE_PRD_ADM,1,T-AD811485,,X,A
210,XS_ECC_XX_ALL_TRNZ_EX_BC_DIS,1,T-AD811488,,X,A
210,XS_ECC_XX_ALL_TRNZ_EX_BC_DIS,2,T-AD8114881,,X,A
210,XS_ECC_XX_ALL_TRNZ_EX_BC_DIS,3,T-AD8114882,,X,A
210,XS_ECC_XX_ALL_TRNZ_EX_BC_DIS,4,T-AD8114883,,X,A
210,XS_ECC_XX_ALL_TRNZ_EX_BC_DIS,5,T-AD8114884,,X,A
210,XS_ECC_XX_ALL_TRNZ_EX_BC_DIS,6,T-AD8114885,,X,A
210,XS_ECC_XX_ALL_TRNZ_EX_BC_DIS,7,T-AD8114886,,X,A
210,XS_ECC_XX_ALL_TRNZ_EX_BC_DIS,8,T-AD8114887,,X,A
210,XS_ECC_XX_ALL_TRNZ_EX_BC_DIS,9,T-AD8114888,,X,A
210,XS_ECC_XX_ALL_TRNZ_EX_BC_DIS,10,T-AD8114889,,X,A
210,XS_ECC_XX_CUSTOMIZING_DIS,1,T-AD811491,,X,A
210,XS_ECC_XX_DATA_ARCHIVING_ADM,1,T-AD811495,,X,A
210,XS_ECC_XX_DATA_CONVERSION_ADM,1,T-AD811496,,X,A
210,XS_ECC_XX_EXTR_SETUP_MODULES,1,T-AD813270,,X,A
210,XS_ECC_XX_EXT_APP_INTEG,1,T-AA560112,,X,A
210,XS_ECC_XX_IDOC_ADM,1,T-AD811497,,X,A
210,XS_ECC_XX_IDOC_MONITORING_DIS,1,T-AD811499,,X,A
210,XS_ECC_XX_SELECT_VARIABLE_ADM,1,T-AD811521,,X,A
210,XS_ECC_XX_WORKFLOW_PRD_ADM,1,T-AD811501,,X,A
210,XS_FR_ECC_OSR_SUPPORT_ADM,1,T-AD813299,,X,A
210,Z:TEMP_AIP-2149,1,T-ET780294,,X,A
210,ZAU:BA_INTERNAL_COMPLIANCE,1,T-AD810549,,X,A
210,ZAU:BA_MTN_QUERY_USRGRP_INFSET,1,T-AD810826,,X,A
210,ZAU:BC_INTERNAL_AUDIT_DISPLAY,1,T-AD810845,,X,A
210,ZAU:BC_SEC_SAP_ACCESS_REPORTS,1,T-AD810871,,X,A
210,ZAU:CA_CHARACTERISTICS,1,T-AD560112,,X,A
210,ZAU:FF_VFAT_ROLE_CONTROLLER,1,T-AQ560047,,X,A
210,ZAU:FF_VFAT_ROLE_OWNER,1,T-AQ560046,,X,A
210,ZAU:FI_AA_CLERK_AGH,1,T-AD810851,,X,A
210,ZAU:FI_AA_CLERK_AGN,1,T-AD810073,,X,A
210,ZAU:FI_AA_CLERK_ALL,1,T-AD811141,,X,A
210,ZAU:FI_AA_CLERK_COR,1,T-AD811140,,X,A
210,ZAU:FI_AA_CLERK_DAR,1,T-AD810979,,X,A
210,ZAU:FI_AA_CLERK_GFA,1,T-AD811136,,X,A
210,ZAU:FI_AA_CLERK_GGM,1,T-AD811335,,X,A
210,ZAU:FI_AA_CLERK_GSM,1,T-AD810980,,X,A
210,ZAU:FI_AA_CLERK_JVG,1,T-AD811336,,X,A
210,ZAU:FI_AA_CLERK_SIV,1,T-AD810072,,X,A
210,ZAU:FI_AA_CLERK_TEMPLATE,1,T-AD810539,,X,A
210,ZAU:FI_AP_CLERK_ALL,1,T-AD811113,,X,A
210,ZAU:FI_AP_CLERK_MD_ALL,1,T-AD810496,,X,A
210,ZAU:FI_AP_CLERK_TEMPLATE,1,T-AD810062,,X,A
210,ZAU:FI_AP_CONFIRM_VENDOR_AGN,1,T-AD810929,,X,A
210,ZAU:FI_AP_CONFIRM_VENDOR_ALL,1,T-AD810928,,X,A
210,ZAU:FI_AP_CONFIRM_VENDOR_DAR,1,T-AD810930,,X,A
210,ZAU:FI_AP_CONFIRM_VENDOR_GFA,1,T-AD810931,,X,A
210,ZAU:FI_AP_CONFIRM_VENDOR_GGM,1,T-AD811333,,X,A
210,ZAU:FI_AP_CONFIRM_VENDOR_GSM,1,T-AD810932,,X,A
210,ZAU:FI_AP_CONFIRM_VENDOR_JVG,1,T-AD811334,,X,A
210,ZAU:FI_AP_CONFIRM_VENDOR_SIV,1,T-AD810933,,X,A
210,ZAU:FI_AP_CONFIRM_VENDOR_TEMP,1,T-AD810926,,X,A
210,ZAU:FI_AP_OT_DOC_TRAINING_ALL,1,T-AD560076,,X,A
210,ZAU:FI_AP_OT_INVOICE_UPLOAD,1,T-AD560082,,X,A
210,ZAU:FI_AP_OT_INV_PROCESS_ALL,1,T-AD811211,,X,A
210,ZAU:FI_AP_OT_PER_END_ALL,1,T-AD811212,,X,A
210,ZAU:FI_AP_OT_REPORTING_ALL,1,T-AD811213,,X,A
210,ZAU:FI_AP_SUPER_VENDR_ZPAY_ALL,1,T-AD810925,,X,A
210,ZAU:FI_AR_CLERK_AGN,1,T-AD810069,,X,A
210,ZAU:FI_AR_CLERK_ALL,1,T-AD811114,,X,A
210,ZAU:FI_AR_CLERK_FOR_AP_ALL,1,T-AD811443,,X,A
210,ZAU:FI_AR_CLERK_GGM,1,T-AD811329,,X,A
210,ZAU:FI_AR_CLERK_JVG,1,T-AD811330,,X,A
210,ZAU:FI_AR_CLERK_SIV,1,T-AD810068,,X,A
210,ZAU:FI_AR_CLERK_TEMPLATE,1,T-AD810066,,X,A
210,ZAU:FI_BANK_CLERK_AGH,1,T-AD810852,,X,A
210,ZAU:FI_BANK_CLERK_AGN,1,T-AD810081,,X,A
210,ZAU:FI_BANK_CLERK_DAR,1,T-AD811560,,X,A
210,ZAU:FI_BANK_CLERK_GFA,1,T-AD810924,,X,A
210,ZAU:FI_BANK_CLERK_JVG,1,T-AD811327,,X,A
210,ZAU:FI_BANK_CLERK_SIV,1,T-AD810080,,X,A
210,ZAU:FI_BANK_CLERK_TEMPLATE,1,T-AD810078,,X,A
210,ZAU:FI_CAP_PROJECTS_AGN,1,T-AD810713,,X,A
210,ZAU:FI_CAP_PROJECTS_DAR,1,T-AD811115,,X,A
210,ZAU:FI_CAP_PROJECTS_GFA,1,T-AD811138,,X,A
210,ZAU:FI_CAP_PROJECTS_GSM,1,T-AD811116,,X,A
210,ZAU:FI_CAP_PROJECTS_SIV,1,T-AD810714,,X,A
210,ZAU:FI_CAP_PROJECTS_TEMPLATE,1,T-AD810710,,X,A
210,ZAU:FI_CONCUR_POSTING_ALL,1,T-AD811007,,X,A
210,ZAU:FI_F.13_AUTO_CLEAR_AGN,1,T-AD810736,,X,A
210,ZAU:FI_F.13_AUTO_CLEAR_ALL,1,T-AD811170,,X,A
210,ZAU:FI_F.13_AUTO_CLEAR_DAR,1,T-AD811117,,X,A
210,ZAU:FI_F.13_AUTO_CLEAR_GFA,1,T-AD811169,,X,A
210,ZAU:FI_F.13_AUTO_CLEAR_GSM,1,T-AD811118,,X,A
210,ZAU:FI_F.13_AUTO_CLEAR_SIV,1,T-AD810737,,X,A
210,ZAU:FI_F.13_AUTO_CLEAR_TEMP,1,T-AD810735,,X,A
210,ZAU:FI_FBV0_POST_PARKD_DOC_AGN,1,T-AD810739,,X,A
210,ZAU:FI_FBV0_POST_PARKD_DOC_ALL,1,T-AD811168,,X,A
210,ZAU:FI_FBV0_POST_PARKD_DOC_DAR,1,T-AD811121,,X,A
210,ZAU:FI_FBV0_POST_PARKD_DOC_GFA,1,T-AD811167,,X,A
210,ZAU:FI_FBV0_POST_PARKD_DOC_GGM,1,T-AD811350,,X,A
210,ZAU:FI_FBV0_POST_PARKD_DOC_GSM,1,T-AD811122,,X,A
210,ZAU:FI_FBV0_POST_PARKD_DOC_JVG,1,T-AD811351,,X,A
210,ZAU:FI_FBV0_POST_PARKD_DOC_SIV,1,T-AD810741,,X,A
210,ZAU:FI_FBV0_POST_PARKD_DOC_TMP,1,T-AD810738,,X,A
210,ZAU:FI_FIN_ACC_AGN,1,T-AD810085,,X,A
210,ZAU:FI_FIN_ACC_ALL,1,T-AD810978,,X,A
210,ZAU:FI_FIN_ACC_COR,1,T-AD811181,,X,A
210,ZAU:FI_FIN_ACC_DAR,1,T-AD810976,,X,A
210,ZAU:FI_FIN_ACC_GFA,1,T-AD810975,,X,A
210,ZAU:FI_FIN_ACC_GGM,1,T-AD811339,,X,A
210,ZAU:FI_FIN_ACC_GSM,1,T-AD810977,,X,A
210,ZAU:FI_FIN_ACC_JVG,1,T-AD811340,,X,A
210,ZAU:FI_FIN_ACC_MAINT_AGH,1,T-AD810853,,X,A
210,ZAU:FI_FIN_ACC_MAINT_AGN,1,T-AD810089,,X,A
210,ZAU:FI_FIN_ACC_MAINT_ALL,1,T-AD811162,,X,A
210,ZAU:FI_FIN_ACC_MAINT_COR,1,T-AD811163,,X,A
210,ZAU:FI_FIN_ACC_MAINT_DAR,1,T-AD811123,,X,A
210,ZAU:FI_FIN_ACC_MAINT_GFA,1,T-AD810780,,X,A
210,ZAU:FI_FIN_ACC_MAINT_GGM,1,T-AD811341,,X,A
210,ZAU:FI_FIN_ACC_MAINT_GSM,1,T-AD811124,,X,A
210,ZAU:FI_FIN_ACC_MAINT_JVG,1,T-AD811342,,X,A
210,ZAU:FI_FIN_ACC_MAINT_SIV,1,T-AD810088,,X,A
210,ZAU:FI_FIN_ACC_MAINT_TEMPLATE,1,T-AD810086,,X,A
210,ZAU:FI_FIN_ACC_SIV,1,T-AD810084,,X,A
210,ZAU:FI_FIN_ACC_SUPER_AGN,1,T-AD810093,,X,A
210,ZAU:FI_FIN_ACC_SUPER_ALL,1,T-AD810971,,X,A
210,ZAU:FI_FIN_ACC_SUPER_COR,1,T-AD811165,,X,A
210,ZAU:FI_FIN_ACC_SUPER_DAR,1,T-AD810972,,X,A
210,ZAU:FI_FIN_ACC_SUPER_GFA,1,T-AD810974,,X,A
210,ZAU:FI_FIN_ACC_SUPER_GGM,1,T-AD811337,,X,A
210,ZAU:FI_FIN_ACC_SUPER_GSM,1,T-AD810973,,X,A
210,ZAU:FI_FIN_ACC_SUPER_JVG,1,T-AD811338,,X,A
210,ZAU:FI_FIN_ACC_SUPER_SIV,1,T-AD810092,,X,A
210,ZAU:FI_FIN_ACC_SUPER_TEMPLATE,1,T-AD810090,,X,A
210,ZAU:FI_FIN_ACC_TEMPLATE,1,T-AD810082,,X,A
210,ZAU:FI_FOREIGN_CURR_REVALU_GFA,1,T-AD810808,,X,A
210,ZAU:FI_FOREIGN_CURR_REVALU_JVG,1,T-AD811328,,X,A
210,ZAU:FI_FROM_JVG_TO_GGM,1,T-AD560110,,X,A
210,ZAU:FI_FUEL_ACCT_AGN,1,T-AD811239,,X,A
210,ZAU:FI_FUEL_ACCT_ALL,1,T-AD811240,,X,A
210,ZAU:FI_FUEL_ACCT_DAR,1,T-AD811241,,X,A
210,ZAU:FI_FUEL_ACCT_GSM,1,T-AD811242,,X,A
210,ZAU:FI_FUEL_ACCT_SIV,1,T-AD811243,,X,A
210,ZAU:FI_FUEL_ACCT_TEMP,1,T-AD811237,,X,A
210,ZAU:FI_FUEL_ADMIN_AGN,1,T-AD810411,,X,A
210,ZAU:FI_FUEL_ADMIN_DAR,1,T-AD811126,,X,A
210,ZAU:FI_FUEL_ADMIN_GSM,1,T-AD811127,,X,A
210,ZAU:FI_FUEL_ADMIN_SIV,1,T-AD810413,,X,A
210,ZAU:FI_FUEL_ADMIN_TEMPLATE,1,T-AD810410,,X,A
210,ZAU:FI_FUEL_CLERK_AGN,1,T-AD810415,,X,A
210,ZAU:FI_FUEL_CLERK_DAR,1,T-AD811128,,X,A
210,ZAU:FI_FUEL_CLERK_GSM,1,T-AD811129,,X,A
210,ZAU:FI_FUEL_CLERK_SIV,1,T-AD810416,,X,A
210,ZAU:FI_FUEL_CLERK_TEMPLATE,1,T-AD810414,,X,A
210,ZAU:FI_FUEL_MANAGER_ALL,1,T-AD811236,,X,A
210,ZAU:FI_GL_CLERK_AGH,1,T-AD810855,,X,A
210,ZAU:FI_GL_CLERK_AGN,1,T-AD810077,,X,A
210,ZAU:FI_GL_CLERK_ALL,1,T-AD811137,,X,A
210,ZAU:FI_GL_CLERK_COR,1,T-AD811139,,X,A
210,ZAU:FI_GL_CLERK_DAR,1,T-AD810943,,X,A
210,ZAU:FI_GL_CLERK_GFA,1,T-AD810075,,X,A
210,ZAU:FI_GL_CLERK_GGM,1,T-AD811343,,X,A
210,ZAU:FI_GL_CLERK_GSM,1,T-AD810944,,X,A
210,ZAU:FI_GL_CLERK_JVG,1,T-AD811344,,X,A
210,ZAU:FI_GL_CLERK_SIV,1,T-AD810076,,X,A
210,ZAU:FI_GL_CLERK_TEMPLATE,1,T-AD810074,,X,A
210,ZAU:FI_MAN_ACC_AGN,1,T-AD810097,,X,A
210,ZAU:FI_MAN_ACC_ALL,1,T-AD811178,,X,A
210,ZAU:FI_MAN_ACC_DAR,1,T-AD811130,,X,A
210,ZAU:FI_MAN_ACC_GFA,1,T-AD811179,,X,A
210,ZAU:FI_MAN_ACC_GGM,1,T-AD811345,,X,A
210,ZAU:FI_MAN_ACC_GSM,1,T-AD811131,,X,A
210,ZAU:FI_MAN_ACC_JVG,1,T-AD811346,,X,A
210,ZAU:FI_MAN_ACC_MAINT_AGN,1,T-AD810101,,X,A
210,ZAU:FI_MAN_ACC_MAINT_ALL,1,T-AD811171,,X,A
210,ZAU:FI_MAN_ACC_MAINT_COR,1,T-AD811174,,X,A
210,ZAU:FI_MAN_ACC_MAINT_DAR,1,T-AD811132,,X,A
210,ZAU:FI_MAN_ACC_MAINT_GFA,1,T-AD811173,,X,A
210,ZAU:FI_MAN_ACC_MAINT_GGM,1,T-AD811347,,X,A
210,ZAU:FI_MAN_ACC_MAINT_GSM,1,T-AD811133,,X,A
210,ZAU:FI_MAN_ACC_MAINT_JVG,1,T-AD811349,,X,A
210,ZAU:FI_MAN_ACC_MAINT_SIV,1,T-AD810100,,X,A
210,ZAU:FI_MAN_ACC_MAINT_TEMPLATE,1,T-AD810098,,X,A
210,ZAU:FI_MAN_ACC_SIV,1,T-AD810096,,X,A
210,ZAU:FI_MAN_ACC_SUPER_AGN,1,T-AD810105,,X,A
210,ZAU:FI_MAN_ACC_SUPER_ALL,1,T-AD811175,,X,A
210,ZAU:FI_MAN_ACC_SUPER_COR,1,T-AD811177,,X,A
210,ZAU:FI_MAN_ACC_SUPER_DAR,1,T-AD811134,,X,A
210,ZAU:FI_MAN_ACC_SUPER_GFA,1,T-AD811176,,X,A
210,ZAU:FI_MAN_ACC_SUPER_GGM,1,T-AD811352,,X,A
210,ZAU:FI_MAN_ACC_SUPER_GSM,1,T-AD811135,,X,A
210,ZAU:FI_MAN_ACC_SUPER_JVG,1,T-AD811353,,X,A
210,ZAU:FI_MAN_ACC_SUPER_SIV,1,T-AD810104,,X,A
210,ZAU:FI_MAN_ACC_SUPER_TEMPLATE,1,T-AD810102,,X,A
210,ZAU:FI_MAN_ACC_TEMPLATE,1,T-AD810094,,X,A
210,ZAU:FI_REL_BLK_INV_MRBR_ALL,1,T-AD811224,,X,A
210,ZAU:FI_TAX_ASSET_CLERK,1,T-AD810734,,X,A
210,ZAU:HR_ADMIN_REPORTING_AGN,1,T-AD810868,,X,A
210,ZAU:HR_ADMIN_REPORTING_GFA,1,T-AD810870,,X,A
210,ZAU:HR_ADMIN_REPORTING_JVG,1,T-AD811325,,X,A
210,ZAU:HR_ADMIN_REPORTING_SIV,1,T-AD810869,,X,A
210,ZAU:HR_ADMIN_REPORTING_TEMPL,1,T-AD810867,,X,A
210,ZAU:HR_HR_ADMINISTRATOR_AGN,1,T-AD810210,,X,A
210,ZAU:HR_HR_ADMINISTRATOR_GFA,1,T-AD810208,,X,A
210,ZAU:HR_HR_ADMINISTRATOR_JVG,1,T-AD811317,,X,A
210,ZAU:HR_HR_ADMINISTRATOR_SIV,1,T-AD810209,,X,A
210,ZAU:HR_HR_ADMINISTRATOR_TEMPL,1,T-AD810207,,X,A
